_id,date,amount,description,category,subcategory,file,_manual,_business
558,19/03/2026,-40.5,"THEPICKLEB* EVT SOCIAL    NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
559,18/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
560,18/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
561,18/03/2026,-1601.06,"Partners on Booking BV    Sydney",,,ANZ Credit Card 2026-03.csv,false,false
562,18/03/2026,-88,"COUNTY CARE BIRTINYA      BIRTINYA",,,ANZ Credit Card 2026-03.csv,false,false
563,17/03/2026,-28.35,"THE DOONAN                WWW.THEDOONAN",,,ANZ Credit Card 2026-03.csv,false,false
564,17/03/2026,-37.62,"THE DOONAN                WWW.THEDOONAN",,,ANZ Credit Card 2026-03.csv,false,false
565,17/03/2026,-172,"COLES 4647                SIPPY DOWNS",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
566,17/03/2026,-373.77,"Kin Kin Hotel             Kin Kin",,,ANZ Credit Card 2026-03.csv,false,false
567,17/03/2026,-50.5,"THE DOONAN PUB            DOONAN",,,ANZ Credit Card 2026-03.csv,false,false
568,17/03/2026,-25.05,"THE DOONAN PUB            DOONAN",,,ANZ Credit Card 2026-03.csv,false,false
569,17/03/2026,-27.99,"SPOTIFY                   0012345678",Home & utilities,Streaming Services,ANZ Credit Card 2026-03.csv,false,false
570,16/03/2026,10000,"PAYMENT THANKYOU 740802",Financial & Insurance,Transfer,ANZ Credit Card 2026-03.csv,false,false
571,16/03/2026,-21.26,"Matso'sSunshineCoast      Eumundi",,,ANZ Credit Card 2026-03.csv,false,false
572,16/03/2026,-21.26,"Matso'sSunshineCoast      Eumundi",,,ANZ Credit Card 2026-03.csv,false,false
573,16/03/2026,-49.83,"MATSOS - SUNSHINE COAS    EUMUNDI",,,ANZ Credit Card 2026-03.csv,false,false
574,16/03/2026,-45.99,"HUBBL - KAYO SPORTS       131999",Home & utilities,Streaming Services,ANZ Credit Card 2026-03.csv,false,false
575,16/03/2026,-100.21,"SPINTEL PTY LTD           ST PETERS",Home & utilities,Internet,ANZ Credit Card 2026-03.csv,false,false
576,16/03/2026,-20.14,"KOMEKHUN PTY LTD          BIRTINYA",,,ANZ Credit Card 2026-03.csv,false,false
577,16/03/2026,-33.4,"ALH VENUES/81 BURNETT ST  BUDERIM",Eating-out & Entertainment,Bars & clubs,ANZ Credit Card 2026-03.csv,false,false
578,16/03/2026,-3.5,"WW METRO/67 BURNETT STREE BUDERIM",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
579,16/03/2026,-36,"BWS/163 KARAWATHA ST - SH BUDERIM",Eating-out & Entertainment,Drinks & alcohol,ANZ Credit Card 2026-03.csv,false,false
580,16/03/2026,-5.63,"WOOLWORTHS/KARAWATHA DR & MOUNTAIN CRK",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
581,16/03/2026,-140,"TELSTRA SERVICES          MELBOURNE",Home & utilities,Mobile,ANZ Credit Card 2026-03.csv,false,false
582,16/03/2026,-181.93,"BUSINESS ARCHITECTURE GUI 831-464-5344  125.00  USD 6.15 AUD",Renovations,Planning & design,ANZ Credit Card 2026-03.csv,false,false
583,16/03/2026,-28.35,"MCDONALDS SIPPY DOWN      SIPPY DOWNS",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
584,16/03/2026,-5.56,"BACKSTREET CAFE           MOOLOOLABA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
585,16/03/2026,-50.36,"LINKT BRISBANE            BRISBANE",Car & Transport,Road tolls & parking,ANZ Credit Card 2026-03.csv,false,false
586,16/03/2026,-18,"THEPICKLEB* EVT SOCIAL    NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
587,16/03/2026,-18,"THEPICKLEB* EVT SOCIAL    NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
588,13/03/2026,-50,"COLES 4647                SIPPY DOWNS",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
589,13/03/2026,-170,"QUT FINANCE OPS           KELVIN GROVE",,,ANZ Credit Card 2026-03.csv,false,false
590,13/03/2026,-18,"THEPICKLEB* EVT SOCIAL    NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
591,13/03/2026,-18,"THEPICKLEB* EVT SOCIAL    NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
592,12/03/2026,-319.91,"CLAUDE.AI SUBSCRIPTION    ANTHROPIC.COM",Medical, personal & education,Computers & gadgets,ANZ Credit Card 2026-03.csv,false,false
593,12/03/2026,-78.53,"WOOLWORTHS/OCEAN ST & HOR MAROOCHYDORE",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
594,12/03/2026,-55.99,"SQ *SUMAK MED EAST CUISIN Kelvin Grove",,,ANZ Credit Card 2026-03.csv,false,false
595,12/03/2026,-5.3,"LS Micasa Cafe Soutban    South Brisban",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
596,12/03/2026,-63.63,"SECURE PARKING PTY LTD    NORTH SYDNEY",Car & Transport,Road tolls & parking,ANZ Credit Card 2026-03.csv,false,false
597,12/03/2026,-140.15,"AMRITYU PTY LTD           BOKARINA",Car & Transport,Petrol,ANZ Credit Card 2026-03.csv,false,false
598,12/03/2026,-22.3,"GUZMAN Y GOMEZ            SURRY HILLS",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
599,12/03/2026,-16.99,"SOUTHBANK PHARMACY        SOUTH BRISBAN",Medical, personal & education,Medicines & pharmacy,ANZ Credit Card 2026-03.csv,false,false
600,12/03/2026,-130.25,"AMPOL MAROOCHYDORE 111    MAROOCHYDORE",Car & Transport,Petrol,ANZ Credit Card 2026-03.csv,false,false
601,11/03/2026,-190,"MAMMOTH FOREST GLEN       FOREST GLEN",Home & utilities,Furniture & appliances,ANZ Credit Card 2026-03.csv,false,false
602,11/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
603,11/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
604,11/03/2026,-10,"BWS/163 KARAWATHA ST - SH BUDERIM",Eating-out & Entertainment,Drinks & alcohol,ANZ Credit Card 2026-03.csv,false,false
605,11/03/2026,-25.18,"BLI BLI HOTEL             BLI BLI",,,ANZ Credit Card 2026-03.csv,false,false
606,11/03/2026,-25.18,"BLI BLI HOTEL             BLI BLI",,,ANZ Credit Card 2026-03.csv,false,false
607,11/03/2026,-30.6,"BLI BLI HOTEL             BLI BLI",,,ANZ Credit Card 2026-03.csv,false,false
608,11/03/2026,-44.48,"THE CHARMING SQUIRE       SOUTH BRISBAN",,,ANZ Credit Card 2026-03.csv,false,false
609,11/03/2026,-91,"QPAC                      SOUTH BRISBAN",,,ANZ Credit Card 2026-03.csv,false,false
610,11/03/2026,-30,"QPAC                      SOUTH BRISBAN",,,ANZ Credit Card 2026-03.csv,false,false
611,11/03/2026,-4.5,"CocaColaEPP               South Brisban",,,ANZ Credit Card 2026-03.csv,false,false
612,10/03/2026,-63.95,"SQ *AN NAM VIETNAMESE KIT Sippy Downs",Eating-out & Entertainment,Lunches bought,ANZ Credit Card 2026-03.csv,false,false
613,10/03/2026,-250.29,"COLES 4523                MAROOCHYDORE",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
614,10/03/2026,-28,"SQ *SCOOP HOUSE           Buderim",,,ANZ Credit Card 2026-03.csv,false,false
615,10/03/2026,-18.01,"SQ *AN NAM VIETNAMESE KIT Sippy Downs",Eating-out & Entertainment,Lunches bought,ANZ Credit Card 2026-03.csv,false,false
616,10/03/2026,-180,"Mecca Brands Pty Ltd      Richmond",Medical, personal & education,Hair & beauty,ANZ Credit Card 2026-03.csv,false,false
617,10/03/2026,-10.02,"UBER *TRIP HELP.UBER.COM  Sydney",Car & Transport,Uber & taxi,ANZ Credit Card 2026-03.csv,false,false
618,09/03/2026,-245.87,"SQ *LEMAK KITCHEN AND BAR Woolloongabba",,,ANZ Credit Card 2026-03.csv,false,false
619,09/03/2026,-11.6,"UBER *TRIP HELP.UBER.COM  Sydney",Car & Transport,Uber & taxi,ANZ Credit Card 2026-03.csv,false,false
620,09/03/2026,60,"OZT*HAYLEY MARY - QUIT    WOOLLOONGABBA",Eating-out & Entertainment,Movies, shows & music,ANZ Credit Card 2026-03.csv,false,false
621,09/03/2026,-8.7,"WW METRO/67 BURNETT STREE BUDERIM",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
622,09/03/2026,-20,"Guzman y Gomez            Maroochydore",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
623,09/03/2026,-20,"Guzman y Gomez            Maroochydore",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
624,09/03/2026,-91.35,"PARADISE ARCADE COTTO     Maroochydore",,,ANZ Credit Card 2026-03.csv,false,false
625,09/03/2026,-53.6,"GUZMAN Y GOMEZ            SURRY HILLS",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
626,09/03/2026,-9.99,"DD *DOORDASHDASHPASS      MELBOURNE",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
627,09/03/2026,-31.99,"Adobe                     Sydney",Medical, personal & education,Computers & gadgets,ANZ Credit Card 2026-03.csv,false,false
628,09/03/2026,-4.05,"SFS THE CONTAINER BY      BIRTINYA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
629,09/03/2026,-4.49,"APPLE.COM/BILL            SYDNEY",Medical, personal & education,Computers & gadgets,ANZ Credit Card 2026-03.csv,false,false
630,09/03/2026,-33.47,"DBS*Goodlife Queen Str    Brisbane",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
631,09/03/2026,-16.5,"MAROOCHYDORE STATE HIG    MAROOCHYDORE",Children,School uniforms,ANZ Credit Card 2026-03.csv,false,false
632,09/03/2026,-53.58,"BACKSTREET CAFE           MOOLOOLABA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
633,09/03/2026,-5.56,"BACKSTREET CAFE           MOOLOOLABA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
634,06/03/2026,-32.18,"SQ *AN NAM VIETNAMESE KIT Sippy Downs",Eating-out & Entertainment,Lunches bought,ANZ Credit Card 2026-03.csv,false,false
635,06/03/2026,-39,"BWS/163 KARAWATHA ST - SH BUDERIM",Eating-out & Entertainment,Drinks & alcohol,ANZ Credit Card 2026-03.csv,false,false
636,06/03/2026,-36.91,"Print Locker              Alphington",,,ANZ Credit Card 2026-03.csv,false,false
637,06/03/2026,-8.7,"MCDONALDS SOUTHBANK       SOUTH BRISBAN",Eating-out & Entertainment,Take-away & snacks,ANZ Credit Card 2026-03.csv,false,false
638,06/03/2026,-11.99,"help.hbomax.com           St. Leonards",Home & utilities,Streaming Services,ANZ Credit Card 2026-03.csv,false,false
639,06/03/2026,-18.3,"SMP*SIAM SOUTH BANK   0   SOUTH BRISBAN",,,ANZ Credit Card 2026-03.csv,false,false
640,06/03/2026,-53.34,"VODAFONE AUSTRALIA        NORTH SYDNEY",Home & utilities,Ellas Mobile,ANZ Credit Card 2026-03.csv,false,false
641,06/03/2026,-10.8,"SFS THE CONTAINER BY      BIRTINYA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
642,06/03/2026,-45.45,"SECURE PARKING PTY LTD    NORTH SYDNEY",Car & Transport,Road tolls & parking,ANZ Credit Card 2026-03.csv,false,false
643,05/03/2026,-20,"SOUTHBANK CARPARK         SOUTH BANK",Car & Transport,Road tolls & parking,ANZ Credit Card 2026-03.csv,false,false
644,05/03/2026,-59.68,"FRUIT LOVERS/90 WISES ROA MAROOCHYDORE",,,ANZ Credit Card 2026-03.csv,false,false
645,05/03/2026,-5.3,"LS Micasa Cafe Soutban    South Brisban",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
646,05/03/2026,-149.14,"CHEMIST WAREHOUSE         BUDERIM",Medical, personal & education,Medicines & pharmacy,ANZ Credit Card 2026-03.csv,false,false
647,05/03/2026,-61.53,"BUNNINGS 490000           MAROOCHYDORE",Home & utilities,Home improvements & Maintenance,ANZ Credit Card 2026-03.csv,false,false
648,04/03/2026,-7.8,"COLES 4647                SIPPY DOWNS",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
649,04/03/2026,-4.95,"Liberty Tanawha           Tanawha",Car & Transport,Petrol,ANZ Credit Card 2026-03.csv,false,false
650,04/03/2026,-62.2,"Liberty Tanawha           Tanawha",Car & Transport,Petrol,ANZ Credit Card 2026-03.csv,false,false
651,04/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
652,04/03/2026,-64,"FITSTOP SIPPY DO          SUNSHINE COAS",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
653,04/03/2026,-49.89,"MTN CREEK CHEM PHARM      MOUNTAIN CREE",Medical, personal & education,Medicines & pharmacy,ANZ Credit Card 2026-03.csv,false,false
654,03/03/2026,-6.95,"WOOLWORTHS/KARAWATHA DR & MOUNTAIN CRK",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
655,03/03/2026,-66,"OFFICEWORKS  0428         Maroochydore",Medical, personal & education,Computers & gadgets,ANZ Credit Card 2026-03.csv,false,false
656,03/03/2026,-334.27,"COLES 4647                SIPPY DOWNS",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
657,03/03/2026,-48.95,"WOOLWORTHS/KARAWATHA DR & MOUNTAIN CRK",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
658,03/03/2026,-15.99,"Disney Plus               1800-965160",Home & utilities,Streaming Services,ANZ Credit Card 2026-03.csv,false,false
659,03/03/2026,-32,"John Kyle Espresso        Buderim",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
660,03/03/2026,-4.99,"PRIME VIDE* PRIMEVIDEO    SYDNEY",,,ANZ Credit Card 2026-03.csv,false,false
661,03/03/2026,-20,"THEPICKLEB* EVT DRILL     NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
662,03/03/2026,-20,"THEPICKLEB* EVT DRILL     NAMBOUR",Medical, personal & education,Sports & gym,ANZ Credit Card 2026-03.csv,false,false
663,02/03/2026,-31.05,"OPENAI *CHATGPT SUBSCR    OPENAI.COM",,,ANZ Credit Card 2026-03.csv,false,false
664,02/03/2026,6000,"PAYMENT THANKYOU 125816",Financial & Insurance,Transfer,ANZ Credit Card 2026-03.csv,false,false
665,02/03/2026,-10.16,"RICK'S GARAGE             Palmwoods",,,ANZ Credit Card 2026-03.csv,false,false
666,02/03/2026,-54.86,"RICK'S GARAGE             Palmwoods",,,ANZ Credit Card 2026-03.csv,false,false
667,02/03/2026,-32,"WW METRO/67 BURNETT STREE BUDERIM",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
668,02/03/2026,-10.16,"SQ *BE RIGHT BACK BUDERIM Buderim",,,ANZ Credit Card 2026-03.csv,false,false
669,02/03/2026,-86,"BWS/81 BURNETT STREET     BUDERIM",Eating-out & Entertainment,Drinks & alcohol,ANZ Credit Card 2026-03.csv,false,false
670,02/03/2026,-5000,"PACIFIC MOTOR GROUP PT    MAROOCHYDORE",,,ANZ Credit Card 2026-03.csv,false,false
671,02/03/2026,-4.05,"SFS THE CONTAINER BY      BIRTINYA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
672,02/03/2026,-58.87,"SQ *GOODSLICE PIZZA NAPOL Maroochydore",,,ANZ Credit Card 2026-03.csv,false,false
673,02/03/2026,-20,"BWS/64 AERODROME STREET   MAROOCHYDORE",Eating-out & Entertainment,Drinks & alcohol,ANZ Credit Card 2026-03.csv,false,false
674,02/03/2026,-103.55,"COLES 7836                BIRTINYA",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
675,02/03/2026,-15,"WOOLWORTHS/UNI WAY CHANCE BUDERIM",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
676,02/03/2026,-48.95,"WOOLWORTHS/UNI WAY CHANCE BUDERIM",Groceries,Supermarket,ANZ Credit Card 2026-03.csv,false,false
677,02/03/2026,-21.9,"SFS SCUH ALICE & GEO      BIRTINYA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
678,02/03/2026,-171.81,"SUNCORP INSURANCE         BRISBANE CITY",Financial & Insurance,Home & contents insurance,ANZ Credit Card 2026-03.csv,false,false
679,02/03/2026,-20.81,"SOLBAR MAROOCHYDORE       MAROOCHYDORE",,,ANZ Credit Card 2026-03.csv,false,false
680,02/03/2026,-83.76,"ZLR*Bombay Bliss - Maro   Maroochydore",Eating-out & Entertainment,Restaurants,ANZ Credit Card 2026-03.csv,false,false
681,02/03/2026,-5.56,"BACKSTREET CAFE           MOOLOOLABA",Eating-out & Entertainment,Coffee & tea,ANZ Credit Card 2026-03.csv,false,false
682,02/03/2026,-51.7,"GRILLD PTY LTD - GARDE    UPPER MT GRAV",,,ANZ Credit Card 2026-03.csv,false,false
683,31/03/2026,-6125,"PAYMENT TO MOODIE STEVEN JAMES",Financial & Insurance,Home loan,ANZ Joint Offset 2026-03.csv,false,false
684,25/03/2026,3000,"PAYMENT FROM Hawkins E A",_ignore,,ANZ Joint Offset 2026-03.csv,false,false
685,20/03/2026,3000,"PAYMENT FROM Hawkins E A",_ignore,,ANZ Joint Offset 2026-03.csv,false,false
686,11/03/2026,-10,"ACCOUNT SERVICING FEE",Financial & Insurance,Bank fees,ANZ Joint Offset 2026-03.csv,false,false
687,03/03/2026,-8050.94,"PAYMENT TO MOODIE STEVEN JAMES",Financial & Insurance,Home loan,ANZ Joint Offset 2026-03.csv,false,false
688,26/03/2026,-150,"ANZ INTERNET BANKING PAYMENT 775908 TO ELLA MOODIE",Children,Child support payment,ANZ Offset 2026-03.csv,false,false
689,26/03/2026,6910.48,"PAY/SALARY FROM TALENT INTERNATI 500011896",Income,Your take-home pay,ANZ Offset 2026-03.csv,false,false
690,19/03/2026,-150,"ANZ INTERNET BANKING PAYMENT 400378 TO ELLA MOODIE",Children,Child support payment,ANZ Offset 2026-03.csv,false,false
691,17/03/2026,41.37,"TRANSFER FROM ATO              ATO001100022265823",,,ANZ Offset 2026-03.csv,false,false
692,16/03/2026,-10000,"ANZ M-BANKING FUNDS TFER TRANSFER 740802  TO 4564XXXXXXXX0557",Financial & Insurance,Transfer,ANZ Offset 2026-03.csv,false,false
693,12/03/2026,-402.04,"PAYMENT TO BUPA AUSTRALIA   661368390000189000",Financial & Insurance,Health insurance,ANZ Offset 2026-03.csv,false,false
694,12/03/2026,-150,"ANZ INTERNET BANKING PAYMENT 764201 TO ELLA MOODIE",Children,Child support payment,ANZ Offset 2026-03.csv,false,false
695,12/03/2026,6910.48,"PAY/SALARY FROM TALENT INTERNATI 500011896",Income,Your take-home pay,ANZ Offset 2026-03.csv,false,false
696,09/03/2026,98.69,"PAYMENT FROM MATTHEW HAWKINS",Financial & Insurance,Transfer,ANZ Offset 2026-03.csv,false,false
697,05/03/2026,-150,"ANZ INTERNET BANKING PAYMENT 374689 TO ELLA MOODIE",Children,Child support payment,ANZ Offset 2026-03.csv,false,false
698,04/03/2026,-10,"ANZ MOBILE BANKING PAYMENT 989779 TO SCOTT ALLINGTON",,,ANZ Offset 2026-03.csv,false,false
699,02/03/2026,-6000,"ANZ M-BANKING FUNDS TFER TRANSFER 125816  TO 4564XXXXXXXX0557",Financial & Insurance,Transfer,ANZ Offset 2026-03.csv,false,false
700,31/03/2026,2.27,"Payment",,,Macquarie Pay 2026-03.csv,false,false
701,25/03/2026,-3000,"To Elizabeth Hawkins  - Funds transfer",Financial & Insurance,Transfer,Macquarie Pay 2026-03.csv,false,false
702,25/03/2026,3112.11,"Salary from QLD DEPARTMENT O - SALARY 00428738",Income,Your partner's take-home pay,Macquarie Pay 2026-03.csv,false,false
703,20/03/2026,-300,"To linked account xx2193 - Internal transfer",Financial & Insurance,Transfer,Macquarie Pay 2026-03.csv,false,false
704,20/03/2026,-3000,"To Elizabeth Hawkins  - Funds transfer",Financial & Insurance,Transfer,Macquarie Pay 2026-03.csv,false,false
705,11/03/2026,3113.53,"Salary from QLD DEPARTMENT O - SALARY 00428738",Income,Your partner's take-home pay,Macquarie Pay 2026-03.csv,false,false
782,31/03/2026,0.45,"Payment",,,Macquarie Spending 2026-03.csv,false,false
783,30/03/2026,25,"From Elizabeth Hawkins - J bouldering",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
784,30/03/2026,-25,"To Jasper Rouse-Upjohn - Bouldering",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
785,29/03/2026,-10,"Transfer To Bailen Rouse-Upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
786,29/03/2026,-10,"Transfer To Jasper Rouse-upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
787,25/03/2026,-90.11,"Transfer To Elizabeth Hawkins - Kids expenses",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
788,25/03/2026,-12.89,"Transfer To Elizabeth Hawkins - Spotifyhealthmobil",Home & utilities,Streaming Services,Macquarie Spending 2026-03.csv,false,false
789,22/03/2026,-10,"Transfer To Bailen Rouse-Upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
790,22/03/2026,-10,"Transfer To Jasper Rouse-upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
791,20/03/2026,-5.5,"To Bailen Rouse-Upjohn - Burrito",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
792,20/03/2026,300,"From linked account xx4650 - Internal transfer",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
793,18/03/2026,-90.11,"Transfer To Elizabeth Hawkins - Kids expenses",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
794,18/03/2026,-12.89,"Transfer To Elizabeth Hawkins - Spotifyhealthmobil",Home & utilities,Streaming Services,Macquarie Spending 2026-03.csv,false,false
795,17/03/2026,80,"From Elizabeth Hawkins - Boys haircuts",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
796,15/03/2026,-10,"Transfer To Bailen Rouse-Upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
797,15/03/2026,-10,"Transfer To Jasper Rouse-upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
798,11/03/2026,-90.11,"Transfer To Elizabeth Hawkins - Kids expenses",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
799,11/03/2026,-12.89,"Transfer To Elizabeth Hawkins - Spotifyhealthmobil",Home & utilities,Streaming Services,Macquarie Spending 2026-03.csv,false,false
800,08/03/2026,-10,"Transfer To Bailen Rouse-Upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
801,08/03/2026,-10,"Transfer To Jasper Rouse-upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
802,07/03/2026,80,"From Elizabeth Hawkins - Kids haircuts",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
803,06/03/2026,36,"From Elizabeth Hawkins - Boys pickleball",Medical, personal & education,Sports & gym,Macquarie Spending 2026-03.csv,false,false
804,04/03/2026,-90.11,"Transfer To Elizabeth Hawkins - Kids expenses",Financial & Insurance,Transfer,Macquarie Spending 2026-03.csv,false,false
805,04/03/2026,-12.89,"Transfer To Elizabeth Hawkins - Spotifyhealthmobil",Home & utilities,Streaming Services,Macquarie Spending 2026-03.csv,false,false
806,01/03/2026,-10,"Transfer To Bailen Rouse-Upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
807,01/03/2026,-10,"Transfer To Jasper Rouse-upjohn - Family love",Children,Child support payment,Macquarie Spending 2026-03.csv,false,false
